id,date,region,product,quantity,unit_price,customer_age,customer_gender,discount_rate,weather,holiday,sales
224,2023-08-12,福岡,D商品,52.0,1088.6004260894751,,女性,0.0021289597484661525,晴れ,False,56486.70765920871
225,2023-08-13,大阪,A商品,57.0,1190.3099541148085,44.161193272166805,男性,0.24581946928994783,雨,False,51169.38979551456
226,2023-08-14,大阪,C商品,41.0,795.76750848794,50.069362923481776,女性,0.10794747019096994,雨,False,29104.52318254632
227,2023-08-15,札幌,A商品,63.0,1094.6943798070456,58.36955530304633,男性,0.16222968939016286,曇り,False,57777.45438740887
228,2023-08-16,仙台,B商品,47.0,946.4717818202413,45.06344788491227,男性,0.20319020590069783,雪,False,35445.42532287035
229,2023-08-17,東京,C商品,49.0,1169.3541550432988,54.2832944703473,女性,0.21078887293137474,雨,False,45220.49822156099
230,2023-08-18,札幌,B商品,65.0,574.554515929701,69.57539598406412,女性,0.2867940176478217,晴れ,False,26635.421666653976
231,2023-08-19,仙台,C商品,40.0,980.1811399517462,50.719644183971766,女性,0.15940198597098273,雪,False,32957.532785285446
232,2023-08-20,福岡,E商品,60.0,879.4358688432077,,男性,0.11991586529232827,雪,False,46438.65333970584
233,2023-08-21,福岡,D商品,45.0,1086.4525901268312,22.216337623648982,女性,0.2861110879475124,雨,False,34902.29059030129
234,2023-08-22,福岡,E商品,62.0,1094.0088374736404,5.53904794756405,男性,0.19263307050765632,曇り,False,54762.52646881206
235,2023-08-23,福岡,B商品,56.0,858.4748210355948,50.82563593845252,男性,0.08944510688296668,雪,False,43774.5531390569
236,2023-08-24,福岡,D商品,,857.5652271647913,43.57763653078692,女性,0.03793927362107134,曇り,False,47851.72987108127
237,2023-08-25,仙台,C商品,56.0,977.8669262885342,37.278259876278874,男性,0.25276635043955437,雨,False,40918.924038442055
238,2023-08-26,仙台,D商品,42.0,820.6715545369584,48.65295306279517,女性,0.10865448083824547,晴れ,False,30723.08033928123
239,2023-08-27,名古屋,A商品,33.0,1168.3967390904254,44.093944062046376,男性,0.19814091640932935,雪,False,30917.354769753427
240,2023-08-28,金沢,D商品,41.0,926.1585599105108,,女性,0.14124492580976944,晴れ,True,32609.07787594258
241,2023-08-29,大阪,A商品,,418.6023561356717,46.29166302388467,男性,0.0596789339385115,曇り,False,22436.374985308703
242,2023-08-30,広島,D商品,50.0,,33.796150723947484,男性,0.1805059825861395,曇り,False,37903.05654072973
243,2023-08-31,福岡,A商品,55.0,792.2912358312055,59.852493584389336,女性,0.018204920685204695,晴れ,False,42782.720019782355
244,2023-09-01,東京,B商品,52.0,673.7448369078108,41.743033875806965,男性,0.12400273796135766,雨,False,30690.328887083528
245,2023-09-02,広島,E商品,46.0,752.5146723554856,52.898050255084605,女性,0.1639844818991013,雨,False,28939.24140963877
246,2023-09-03,仙台,C商品,54.0,1021.881694366594,37.83883940710799,男性,0.13081409223557372,雪,False,47963.07907987742
247,2023-09-04,東京,D商品,53.0,1265.7281656496461,35.25259671753845,男性,0.22460165257529724,雪,True,52016.506980482714
248,2023-09-05,東京,E商品,42.0,1062.636894772996,46.262523452785445,男性,0.24837748636359372,雨,False,33545.47618514671
249,2023-09-06,東京,C商品,39.0,878.699322356852,45.19242965315528,女性,0.2313729222099534,雨,False,26340.29160357041
250,2023-09-07,名古屋,C商品,57.0,1091.1808390341405,52.19740553050249,女性,0.011643884343540634,晴れ,False,61473.08956615274
251,2023-09-08,仙台,A商品,51.0,908.1819379562016,40.97031370035386,女性,0.05823863113379166,曇り,True,43619.82391852912
252,2023-09-09,東京,B商品,52.0,861.079926167371,17.45460324344404,女性,0.16098225277913228,曇り,False,37567.98967116306
253,2023-09-10,福岡,B商品,47.0,769.1274663534032,38.50839174617417,女性,0.28044661213314037,雪,False,26011.12888345413
254,2023-09-11,札幌,E商品,51.0,649.6342386496563,56.907277007157234,男性,0.25048703251563503,雨,False,24832.373585477253
255,2023-09-12,東京,B商品,56.0,922.015258688111,40.5393588113534,男性,0.25276035250554046,晴れ,False,38582.11598565055
256,2023-09-13,名古屋,D商品,55.0,1031.6106979840263,41.30424896228178,女性,0.09096245812790246,雪,False,51577.50691853969
257,2023-09-14,広島,B商品,67.0,980.675265997022,59.795647588589055,男性,0.12883436912361076,晴れ,True,57240.149314740156
258,2023-09-15,仙台,E商品,46.0,916.8066144105283,34.32040159111616,男性,0.14121178419478123,雨,False,36217.76496488987
259,2023-09-16,金沢,B商品,46.0,810.8507878606438,21.857951726356504,男性,0.04721147500497312,雨,False,35538.18900321272
260,2023-09-17,名古屋,D商品,49.0,1121.6492383369937,42.59053320711759,男性,0.009320439073336894,雨,False,54448.553772521525
261,2023-09-18,東京,A商品,60.0,736.573616010683,37.737390731268945,女性,0.28407086983815505,曇り,False,31640.070492641586
262,2023-09-19,仙台,E商品,48.0,1155.205582768695,30.50630520370119,男性,0.07221377569905202,雨,False,51445.6236445605
263,2023-09-20,札幌,A商品,54.0,799.5565962146551,42.36932316151964,女性,0.0719846711170894,雪,False,40068.04199021876
264,2023-09-21,東京,A商品,52.0,849.512952529393,52.37258470870175,女性,0.02501371613062786,曇り,False,43069.70078764763
265,2023-09-22,名古屋,A商品,57.0,706.6429618768645,44.860671576482765,男性,0.27855232558313353,晴れ,False,29058.93752487929
266,2023-09-23,大阪,C商品,52.0,899.7195706228727,49.604716090293564,女性,0.17392113448193158,雪,False,38648.44475359641
267,2023-09-24,福岡,C商品,53.0,1195.0624916955958,72.20111547773135,男性,0.20011105713760616,雪,False,50663.61547625509
268,2023-09-25,金沢,A商品,52.0,1103.1256176887914,39.85681707663654,男性,0.27347306617891576,晴れ,False,41675.424577224214
269,2023-09-26,広島,E商品,51.0,1195.684422405607,49.17522951967004,男性,0.10368605067023685,曇り,False,54657.139966720766
270,2023-09-27,名古屋,D商品,54.0,1104.428509186787,37.36179956101298,女性,0.18645219334142524,雪,False,48519.291128045945
271,2023-09-28,仙台,D商品,45.0,779.2660342939262,32.304604201695405,女性,0.011639836418666238,雪,False,34658.79773076549
272,2023-09-29,金沢,B商品,50.0,933.8421551344885,36.22638519873345,女性,0.0560317584693388,雪,False,44075.8668524753
273,2023-09-30,金沢,E商品,35.0,843.9601741765075,37.81862142717467,男性,0.24937374152698275,曇り,False,22172.45337448217
274,2023-10-01,金沢,C商品,56.0,,50.39213696320688,男性,0.2300305069015007,曇り,False,54592.714958712226
275,2023-10-02,東京,A商品,56.0,760.6422707147377,80.23613680051136,男性,0.10519280743714406,曇り,False,38115.17778896185
276,2023-10-03,福岡,B商品,49.0,1178.7395378778222,34.259348455862394,女性,0.11304318833226373,雪,False,51229.06205283788
277,2023-10-04,東京,D商品,46.0,1178.5907740217538,38.75062041576806,男性,0.16006633006607382,雨,True,45537.15141202048
278,2023-10-05,仙台,C商品,38.0,1365.9240403432175,44.053154803331275,男性,7.23014055403648e-05,晴れ,False,51901.36072037909
279,2023-10-06,東京,C商品,52.0,918.0626814741005,50.93698273064621,女性,0.07237330081140836,雨,False,44284.21165293046
280,2023-10-07,大阪,A商品,53.0,1142.4644319160325,48.953262179321776,女性,0.06246954258246433,曇り,False,56768.045676187656
281,2023-10-08,福岡,D商品,53.0,1456.3303673077685,64.26143690922176,女性,0.07514488402492904,雪,False,71385.41330998552
282,2023-10-09,福岡,E商品,40.0,876.4716646132607,8.604118941971876,男性,0.24177175276003238,雪,False,26582.622960608376
283,2023-10-10,仙台,C商品,58.0,692.9919504935281,9.196051947064909,男性,0.08390215696393295,雨,False,36821.20900313173
284,2023-10-11,広島,A商品,51.0,623.9979932184473,37.56182741984776,男性,0.057456396615044446,雨,False,29995.411168687915
285,2023-10-12,大阪,E商品,43.0,1142.5424057722662,61.45950281315563,女性,0.15127903823790945,晴れ,False,41697.08664768345
286,2023-10-13,名古屋,D商品,46.0,623.3699583882833,21.515279525916057,女性,0.2596935109118196,雪,False,21228.301963683858
287,2023-10-14,東京,C商品,45.0,925.5361894124154,-0.11448509540635854,女性,0.07240491115124996,雨,False,38633.52707328343
288,2023-10-15,札幌,E商品,46.0,1087.462637407792,53.56769109328813,女性,0.023560872837839607,晴れ,False,48844.68915062857
289,2023-10-16,東京,E商品,45.0,1037.0351073659829,48.65485835554072,男性,0.10692142075489941,曇り,False,41676.9228141166
290,2023-10-17,金沢,E商品,59.0,1085.0889728368345,28.646873898008554,男性,0.22429554736949334,雨,False,49660.79251605793
291,2023-10-18,東京,C商品,43.0,,30.216905989186053,男性,0.16520716340843838,曇り,False,37491.95939515506
292,2023-10-19,名古屋,C商品,49.0,1255.7731626626787,30.453844205479882,男性,0.24503801087230423,晴れ,False,46454.98923407267
293,2023-10-20,東京,B商品,41.0,809.5367238522406,46.6580297621091,男性,0.2878776442827702,曇り,False,23636.057151999914
294,2023-10-21,大阪,D商品,55.0,864.6009723082938,35.605270857254894,男性,0.2377987430254851,雪,False,36244.99713311231
295,2023-10-22,大阪,A商品,49.0,845.4681109458352,52.4109587846328,男性,0.181140923653126,雪,False,33923.6425840823
296,2023-10-23,福岡,E商品,56.0,1166.038362372522,2.1806000564341375,男性,0.14800247641571415,曇り,True,55633.86064015723
297,2023-10-24,仙台,B商品,52.0,1180.0797176790127,32.14722202308301,女性,0.01202072590448,雪,False,60626.50374806257
298,2023-10-25,広島,A商品,55.0,1090.2450638637017,28.109190586334247,女性,0.29529659364421235,晴れ,False,42256.46756470336
299,2023-10-26,札幌,B商品,67.0,1236.6987333779855,41.15488982441262,男性,0.11504433677251275,雪,False,73326.37770321028
300,2023-10-27,金沢,C商品,35.0,764.3918265247239,36.92928362264792,女性,0.04566846417506004,曇り,False,25531.91290227798
301,2023-10-28,東京,E商品,45.0,1333.4448223102274,56.9676566984365,男性,0.20001265661893702,曇り,False,48003.25414253366
302,2023-10-29,東京,A商品,61.0,1304.6477243424515,17.109948425099137,男性,0.0852864867286378,曇り,True,72796.11311440107
303,2023-10-30,名古屋,A商品,45.0,1147.1243994491492,45.68237214496128,女性,0.1757334812793143,雨,False,42549.13058730784
304,2023-10-31,仙台,A商品,49.0,1356.359781754212,53.37504634817558,男性,0.17603037235337735,曇り,False,54762.36395201675
305,2023-11-01,大阪,A商品,36.0,668.6753584644453,72.84971154842933,男性,0.13371894627086076,晴れ,False,20853.38858879842
306,2023-11-02,札幌,A商品,30.0,895.1103727474697,37.77351043359787,男性,0.2508355846635128,雪,False,20117.545171829497
307,2023-11-03,福岡,B商品,61.0,852.9393078636095,49.866879065287755,男性,0.07949011846663291,雪,False,47893.48273543768
308,2023-11-04,大阪,E商品,51.0,1144.2958647514686,17.942058111564528,男性,0.13458977748532025,雨,False,50504.55228579701
309,2023-11-05,金沢,C商品,47.0,789.9718520795709,9.120656935304645,男性,0.16130763857729144,雨,False,31139.537829670036
310,2023-11-06,仙台,C商品,64.0,,57.6716156367255,男性,0.19908741623018988,晴れ,False,59024.00404605483
311,2023-11-07,金沢,C商品,48.0,1274.1072287993427,44.91659559527894,女性,0.23519155515167683,曇り,False,46773.50247494553
312,2023-11-08,広島,C商品,45.0,1139.0405800167998,62.67769034697634,女性,0.11844218486347681,雨,False,45185.85562821517
313,2023-11-09,福岡,B商品,43.0,1056.7502047323003,24.398956665453763,男性,0.1938140832289788,雪,False,36633.29670180318
314,2023-11-10,広島,D商品,49.0,802.4253318198502,52.79853209293129,女性,0.04518328592055574,雨,False,37542.286812494516
315,2023-11-11,名古屋,E商品,52.0,830.6298067749271,73.0322676081578,男性,0.2797944301627436,雨,False,31107.659092231625
316,2023-11-12,金沢,A商品,40.0,1249.9237810593334,51.295584125358985,男性,0.11491764192630105,曇り,False,44251.41950209554
317,2023-11-13,名古屋,D商品,44.0,1155.8698007810665,49.148722583865734,男性,0.21885642659293153,雨,False,39727.611729319295
318,2023-11-14,東京,C商品,58.0,992.1960961244912,45.12834121236525,男性,0.006102324564653294,晴れ,False,57196.20082382114
319,2023-11-15,広島,D商品,50.0,916.4180908468219,21.43677814311132,女性,0.06155614287144209,雪,False,43000.346395834036
320,2023-11-16,仙台,E商品,59.0,594.8384253777247,65.33359403565522,女性,0.14612476329707338,曇り,True,29967.150274894648
321,2023-11-17,金沢,A商品,,785.8295162631123,35.83713540292401,女性,0.26347574031970394,雪,False,21414.95259992272
322,2023-11-18,札幌,A商品,51.0,1382.2838174279445,52.567248845745254,女性,0.15817654498520314,晴れ,True,59345.585888909976
323,2023-11-19,福岡,E商品,49.0,743.9088857995066,21.554485401431197,男性,0.2789611446881637,晴れ,False,26282.97336218581
324,2023-11-20,大阪,E商品,58.0,1037.8959642442162,27.308105032383295,女性,0.1451390689748389,雨,False,51460.88919746195
325,2023-11-21,仙台,C商品,49.0,1201.4887946390397,66.52631098833353,男性,0.14713472902078498,雨,False,50210.69525449744
326,2023-11-22,仙台,A商品,53.0,749.0154663995415,39.790465665632354,男性,0.03592403655015956,雨,False,38271.71379262239
327,2023-11-23,名古屋,D商品,36.0,,66.79913214063816,女性,0.24079687324566593,雪,True,28340.988507142174
328,2023-11-24,広島,B商品,57.0,1187.583107502131,43.82654011412223,男性,0.07408962374011875,晴れ,False,62676.9447487091
329,2023-11-25,金沢,B商品,43.0,1002.49986438145,17.37153340563214,女性,0.2698837468116945,曇り,False,31473.48212657065
330,2023-11-26,金沢,E商品,42.0,1573.6806111333535,58.381013995975806,女性,0.2732472660991188,雨,False,48034.42082997492
331,2023-11-27,東京,C商品,56.0,666.280148224361,36.15161523366588,女性,0.2829930335622449,雪,False,26752.740441058624
332,2023-11-28,東京,B商品,44.0,1211.7457059767758,55.480332202755655,女性,0.156069146730927,雨,False,44995.70185396508
333,2023-11-29,福岡,A商品,49.0,965.4396525207071,45.37816301310123,女性,0.2031281354350933,晴れ,False,37697.2531054245
334,2023-11-30,名古屋,E商品,51.0,1154.384030967335,21.853226580856944,男性,0.23355476401849903,曇り,False,45123.379192429806
335,2023-12-01,仙台,D商品,39.0,1088.261430339849,47.464421480558535,女性,0.03930438559513968,晴れ,False,40774.03135468468
336,2023-12-02,金沢,E商品,57.0,853.3687605780007,77.94334713229199,女性,0.18028715849924917,雪,False,39872.48790013791
337,2023-12-03,札幌,D商品,43.0,1045.799278491868,52.394796877716885,男性,0.010289370390993502,雨,False,44506.66248151575
338,2023-12-04,名古屋,E商品,,628.4197097203426,44.13723370491805,女性,0.14926982501661776,晴れ,False,24057.7024326027
339,2023-12-05,福岡,E商品,52.0,1120.6495001142787,61.13015102935347,女性,0.04645280448606822,雪,False,55566.79377537912
340,2023-12-06,福岡,E商品,57.0,1059.631693198105,48.16002697804666,男性,0.05487687778862541,雨,False,57084.497613362546
341,2023-12-07,名古屋,D商品,62.0,1127.7320337286205,48.14301345394192,男性,0.10951427000778045,曇り,False,62262.21556400734
342,2023-12-08,福岡,D商品,42.0,1211.62366501743,28.62562241761346,女性,0.1297311500149509,晴れ,False,44286.41000991435
343,2023-12-09,名古屋,E商品,57.0,1073.5239680419422,48.50772038684398,男性,0.18695172735965618,雨,False,49751.128047707
344,2023-12-10,大阪,B商品,41.0,1029.6178839596553,60.53165124625417,女性,0.022328525531554698,雨,False,41271.74942474659
345,2023-12-11,名古屋,C商品,43.0,823.7863326677416,,男性,0.1511075283712334,雨,False,30070.15868938961
346,2023-12-12,広島,C商品,53.0,857.5558472701898,66.36743731870422,女性,0.054787539075930335,雨,True,42960.34105723833
347,2023-12-13,名古屋,C商品,,1237.3469240354661,43.62440963782311,女性,0.17219255250952256,晴れ,False,50189.964943453655
348,2023-12-14,福岡,D商品,,1287.2670811411958,31.68345732692189,女性,0.19122138367835503,雨,False,59343.5030571414
349,2023-12-15,金沢,D商品,70.0,952.3779127375892,59.96448115380367,男性,0.16701277696585615,雪,False,55532.304296723705
350,2023-12-16,広島,B商品,53.0,1009.2005494506549,40.69808646392596,女性,0.22148865314349228,晴れ,True,41640.72618706132
351,2023-12-17,福岡,C商品,60.0,819.0771250012468,56.39272331229162,男性,0.10068277327227039,雨,False,44196.61011193459
352,2023-12-18,東京,C商品,42.0,1234.551369053489,40.623620516121946,女性,0.22953197748993925,晴れ,False,39949.65878407266
353,2023-12-19,東京,E商品,51.0,1133.0833647383556,44.102607847051445,女性,0.1298301245124581,雪,False,50284.72553098037
354,2023-12-20,金沢,D商品,38.0,1388.2434872927497,52.40340306501437,女性,0.14525534949677904,雪,False,45090.560385657736
355,2023-12-21,金沢,C商品,43.0,824.3353845640522,49.36345586385009,女性,0.19443063817832143,晴れ,False,28554.551175822537
356,2023-12-22,広島,B商品,57.0,924.3984201963566,15.067023293223922,女性,0.005507515199767187,雨,False,52400.5150652496
357,2023-12-23,大阪,B商品,54.0,1046.2891845051145,28.181343898584124,男性,0.1961982664260745,雨,False,45414.48925754243
358,2023-12-24,金沢,C商品,49.0,1129.2979075451542,58.94114977186223,男性,0.1855755447216346,雪,False,45066.66382677354
359,2023-12-25,東京,D商品,49.0,956.8664724904735,43.01795116647679,男性,0.09295413502598397,雨,False,42528.1670830331
360,2023-12-26,名古屋,B商品,50.0,825.4077819092599,37.144030458428674,女性,0.025738285469846845,雪,False,40208.16003947232
361,2023-12-27,福岡,E商品,46.0,1176.2815057847142,24.621389771137885,女性,0.02728063497391234,雨,False,52632.822772346524
362,2023-12-28,東京,B商品,55.0,1144.2270725091164,28.803955180862275,男性,0.27696712409556856,雪,True,45502.258500818614
363,2023-12-29,東京,A商品,39.0,816.7451798872551,14.673020400570788,女性,0.20678379636775113,曇り,False,25266.36492607916
364,2023-12-30,大阪,A商品,41.0,1271.0885602210992,43.480789219477,女性,0.03813078413122212,雨,False,50127.45922550534
365,2023-12-31,広島,D商品,49.0,1234.0397418393209,36.0234362912843,女性,0.1070169507926719,雨,False,53996.85200402433
366,2024-01-01,広島,C商品,53.0,1026.8592994495586,30.50118163522027,男性,0.17774489817047892,雨,False,44750.03578517484
367,2024-01-02,仙台,D商品,47.0,,43.9781486224807,男性,0.2506715115271946,晴れ,False,35779.10144968093
368,2024-01-03,大阪,D商品,53.0,1110.8115542231815,50.45955946279107,男性,0.013098278613902559,雨,False,58101.87725491648
369,2024-01-04,名古屋,D商品,54.0,827.6593859487484,76.39796898314917,男性,0.07098993944100265,晴れ,False,41520.810398173344
370,2024-01-05,広島,D商品,54.0,1006.0062958328165,22.321748706551794,男性,0.266924697088614,晴れ,False,39823.83198261378
371,2024-01-06,福岡,E商品,44.0,569.523291078164,62.39071564950783,女性,0.002749665055144945,雪,False,24990.12088261019
372,2024-01-07,金沢,E商品,45.0,1175.291129100587,59.59652341522608,女性,0.060419730838166215,晴れ,False,49692.61599407303
373,2024-01-08,大阪,B商品,54.0,687.7013555116281,33.31360890934949,女性,0.2877072527918898,晴れ,False,26451.613139910416
374,2024-01-09,金沢,A商品,46.0,1300.6839656857999,48.04853931879047,女性,0.18402055395665132,曇り,False,48821.243562697186
375,2024-01-10,東京,D商品,59.0,933.9759812067099,38.13550125993577,男性,0.07850140999125194,雨,False,50778.795437257184
376,2024-01-11,福岡,B商品,56.0,957.6666036137647,47.785328706281085,男性,0.02009732831875428,晴れ,False,52551.52355381782
377,2024-01-12,福岡,A商品,45.0,,67.63696520106825,女性,0.008457402134166648,雨,False,39017.59273189503
378,2024-01-13,東京,C商品,54.0,942.3922252155847,54.084093489469694,男性,0.07342352389107817,晴れ,False,47152.717226245906
379,2024-01-14,大阪,E商品,,1283.7062690296073,52.62912559850163,女性,0.26444574587667313,雪,False,37769.42428918046
380,2024-01-15,東京,A商品,49.0,,38.54536020068036,女性,0.12477409628925284,曇り,False,21547.602401008335
381,2024-01-16,金沢,C商品,51.0,1255.3930772176375,22.739150026134972,女性,0.2161000107497979,晴れ,False,50189.23360651989
382,2024-01-17,仙台,A商品,48.0,1067.6046962203416,41.87297684189388,女性,0.2754855106139873,雨,False,37127.76342471311
383,2024-01-18,福岡,E商品,,758.5956704285569,63.09912232295873,男性,0.12241213848084498,雪,False,29958.045847608915
384,2024-01-19,札幌,E商品,55.0,784.9375213901524,22.092482151155288,女性,0.057383211311219116,雨,False,40694.24071537642
385,2024-01-20,札幌,B商品,58.0,1335.2786054416406,29.173659477349574,男性,0.15513537925707585,雪,False,65431.51984921035
386,2024-01-21,金沢,D商品,59.0,810.8986240114538,46.89401604351102,女性,0.27242510611795634,曇り,False,34809.3793385395
387,2024-01-22,名古屋,A商品,54.0,769.3298978808082,30.230178227291063,女性,0.24131232424131016,雪,False,31518.780054202467
388,2024-01-23,広島,A商品,39.0,1227.4629084729459,33.112148293271815,女性,0.019748953008946135,雨,True,46925.65024575828
389,2024-01-24,東京,C商品,46.0,1067.7105752571829,38.64602127407734,女性,0.20777184002327453,雨,True,38910.037683489696
390,2024-01-25,東京,E商品,46.0,812.4148846927202,24.51573893714776,男性,0.1715692567376861,晴れ,False,30959.355471114435
391,2024-01-26,名古屋,A商品,55.0,1043.3249950809238,30.388172306754477,女性,0.27223895290392763,雪,False,41761.020998487875
392,2024-01-27,名古屋,E商品,61.0,794.8494632719446,55.551418751809635,男性,0.03674442505508917,雨,False,46704.23378105892
393,2024-01-28,金沢,A商品,54.0,1220.164279684521,25.38945326653554,女性,0.160210833961397,晴れ,False,55332.76011478326
394,2024-01-29,金沢,B商品,60.0,1212.2741929746267,21.031917982577436,女性,0.2638388080535677,曇り,False,53545.75289196603
395,2024-01-30,名古屋,D商品,,1106.4012397643887,35.54962530699159,女性,0.12300713602252289,雨,True,36871.6276948297
396,2024-01-31,福岡,A商品,57.0,1072.3322122494033,55.979332537647686,男性,0.14459847531986011,晴れ,False,52284.65273134071
397,2024-02-01,金沢,E商品,59.0,1352.2376249734748,42.046172880046655,女性,0.021138203300087487,雨,False,78095.57131765872
398,2024-02-02,仙台,B商品,52.0,999.937265477645,38.03128382826573,女性,0.08344309213467324,雪,False,47657.96922148603
399,2024-02-03,金沢,A商品,39.0,763.6251749158398,45.6653819627341,女性,0.09735199475068419,晴れ,False,26882.104894941764
400,2024-02-04,東京,C商品,54.0,1089.8947825664613,18.81438850710522,女性,0.28353673462346607,雪,False,42166.95704105838
401,2024-02-05,金沢,D商品,60.0,1417.2094099074227,52.420584806625484,女性,0.0848002081623477,曇り,False,77821.78541625812
402,2024-02-06,福岡,A商品,50.0,797.0481013628296,50.75152547105466,男性,0.13826062058089558,雪,False,34342.38681177901
403,2024-02-07,名古屋,B商品,46.0,,38.86037288856418,男性,0.20139132706928392,晴れ,True,34080.25979091813
404,2024-02-08,東京,C商品,56.0,1083.2892076202904,60.08886767694625,女性,0.048655011722363216,雨,False,57712.578477389674
405,2024-02-09,金沢,B商品,60.0,989.2190301988521,28.08755851570442,女性,0.14593271614256234,晴れ,False,50691.57661572134
406,2024-02-10,福岡,B商品,52.0,803.5392839245371,61.91863489880353,男性,0.22156171184277226,雪,False,32526.298721555664
407,2024-02-11,仙台,C商品,52.0,1224.3715712460942,47.31740498392877,女性,0.2600565639081198,雪,False,47110.21678901456
408,2024-02-12,金沢,B商品,44.0,1464.0081444034518,39.951711151827396,男性,0.18787778239872802,雨,False,52313.9557960472
409,2024-02-13,福岡,C商品,39.0,1039.2262918047816,44.701895469475325,女性,0.20071605459508438,曇り,False,32394.83873660759
410,2024-02-14,仙台,A商品,50.0,819.1863420528,43.391028512835874,女性,0.037885041775370686,晴れ,False,39407.57166311583
411,2024-02-15,名古屋,C商品,66.0,690.207894989305,63.30424344626576,男性,0.2837329491739041,雨,False,32628.629444457893
412,2024-02-16,金沢,C商品,,1051.5951962442361,28.8498130879348,女性,0.039772223245344705,雨,False,55537.40045345131
413,2024-02-17,仙台,D商品,53.0,1220.7754686632516,33.56221141280103,男性,0.23240188115453947,雨,False,49664.44252376566
414,2024-02-18,東京,C商品,45.0,1095.0335492990764,60.544543381087195,男性,0.07944489653349564,晴れ,False,45361.74250234372
415,2024-02-19,名古屋,C商品,49.0,,36.06697597224211,男性,0.2800779431103755,晴れ,False,35259.22112222398
416,2024-02-20,東京,A商品,41.0,882.1456696421387,58.50799615997387,女性,0.21598786181084387,晴れ,False,28356.129418667966
417,2024-02-21,札幌,D商品,50.0,781.567273456382,70.49153974513064,男性,0.2261441138935107,曇り,False,30241.021747621067
418,2024-02-22,大阪,E商品,52.0,1166.9502652649765,38.973074595875495,男性,0.06571775191796499,雨,True,56693.56769604784
419,2024-02-23,金沢,A商品,43.0,1182.7543242771171,55.22043489862958,女性,0.13291199299054823,雪,False,44098.739862228016
420,2024-02-24,仙台,A商品,44.0,690.8540426618533,27.694615779902122,女性,0.1853439583767859,雪,False,24763.570468309223
421,2024-02-25,大阪,E商品,40.0,1317.9677956361368,56.32099947101714,女性,0.23099208546198027,雨,False,40541.10663801666
422,2024-02-26,大阪,C商品,57.0,1114.8142441788002,47.99135978980151,女性,0.03118781277371687,雪,False,61562.60069647111
423,2024-02-27,仙台,B商品,50.0,1279.9189290291588,52.09557423240323,女性,0.2887095949363585,曇り,False,45519.70267388863
424,2024-02-28,名古屋,D商品,63.0,731.574450302977,35.31641891946907,女性,0.2670662011663668,曇り,False,33780.32538238184
425,2024-02-29,金沢,B商品,38.0,726.8351689169122,20.083748766492413,男性,0.0811045771486753,晴れ,False,25379.64937563456
426,2024-03-01,札幌,E商品,40.0,970.2061380465407,52.54878097124257,女性,0.24682807290969958,晴れ,False,29229.281066694042
427,2024-03-02,東京,A商品,50.0,1100.556885379039,14.048952712808184,男性,0.15549717691194703,晴れ,False,46471.16983357965
428,2024-03-03,福岡,A商品,50.0,1359.2721645853926,40.23974261636198,女性,0.1385419444686056,晴れ,False,58547.797792084086
429,2024-03-04,東京,D商品,45.0,1141.2157827630263,59.11772799629955,男性,0.09433023174342162,晴れ,False,46510.408507758286
430,2024-03-05,福岡,A商品,48.0,951.4637446375933,47.87846603809554,男性,0.17429057598947773,雪,False,37710.36386647689
431,2024-03-06,東京,A商品,61.0,794.7261584668215,74.22513967184719,女性,0.21896673531107932,雪,False,37863.1615309426
432,2024-03-07,仙台,D商品,52.0,1246.00011454383,60.3766372887266,女性,0.12327987148882746,晴れ,False,56804.45578848572
433,2024-03-08,札幌,D商品,57.0,807.058914849857,35.191524175116356,男性,0.18876575790248762,曇り,True,37318.68814562708
434,2024-03-09,金沢,E商品,53.0,1325.6937109544642,45.409700697771584,女性,0.2097938763465911,雪,False,55521.278289706584
435,2024-03-10,福岡,A商品,45.0,943.1230700786981,44.28943946183346,女性,0.21333654510458575,曇り,False,33386.42037148553
436,2024-03-11,金沢,A商品,52.0,1318.11641452357,21.26734854980809,男性,0.015589829439354073,曇り,False,67473.49463087661
437,2024-03-12,金沢,E商品,40.0,1135.7862580118556,30.8940162527347,男性,0.2579243417055201,雨,False,33713.57340383887
438,2024-03-13,金沢,C商品,49.0,972.6009021115084,36.588586395302094,男性,0.1374759944295144,雨,False,41105.689669623614
439,2024-03-14,広島,C商品,40.0,896.1207256347747,14.456692457160951,女性,0.07872482450886432,晴れ,False,33022.951150816836
440,2024-03-15,名古屋,C商品,55.0,931.818424530784,45.712402023774644,女性,0.07252935224390447,曇り,False,47532.88307848469
441,2024-03-16,東京,E商品,38.0,,41.26392233020439,女性,0.14490423385318513,雪,False,35277.15271925153
442,2024-03-17,金沢,A商品,64.0,1015.4312992435433,19.906591480326387,女性,0.26604946184068773,雨,False,47697.686306790936
443,2024-03-18,東京,E商品,54.0,881.237718386259,51.06319297915998,男性,0.11350427450479407,雨,False,42185.5274067066
444,2024-03-19,金沢,E商品,52.0,,55.73809117036439,女性,0.224917724035063,曇り,False,38969.14745718188
445,2024-03-20,福岡,C商品,53.0,1015.71540594383,48.405517182973334,男性,0.02904561929616558,雨,True,52269.306116325366
446,2024-03-21,名古屋,B商品,52.0,574.2531811170376,40.13897737186545,女性,0.14281701064531852,雨,False,25596.483038689556
447,2024-03-22,名古屋,A商品,55.0,1091.6336229577398,53.87163227627782,女性,0.29750584211782066,雪,False,42177.64334715634
